TransactionID,Device,Site,StationName,Start,End,Account,Total_Energy (kWh),Duration,Meter Start (kWh),Meter End (kWh)
44661,575,UK-HBN-EB99B,Knowsthorpe HQ,27/08/2020 12:30,27/08/2020 16:21,Leeds Fleet Account,12.078,03:50:52,0,12.078
44663,577,UK-HBN-EB100A,Knowsthorpe HQ,27/08/2020 12:39,28/08/2020 08:59,Leeds Fleet Account,8.772,20:20:27,0,8.772
44665,578,UK-HBN-EB100B,Knowsthorpe HQ,27/08/2020 12:45,28/08/2020 08:43,Leeds Fleet Account,21.748,19:57:41,0,21.748
44667,578,UK-HBN-EB100B,Knowsthorpe HQ,27/08/2020 13:07,28/08/2020 08:54,Leeds Fleet Account,28.214,19:47:18,0,28.214
44669,575,UK-HBN-EB99B,Knowsthorpe HQ,27/08/2020 13:14,28/08/2020 08:54,Leeds Fleet Account,26.755,19:39:39,0,26.755
44690,560,UK-HBN-EB39B,Westland Road,27/08/2020 14:21,28/08/2020 06:50,Leeds Fleet Account,15.021,16:28:33,0,15.021
44697,658,UK-HBN-EB42A,Knowsthorpe Refuse A,27/08/2020 14:45,27/08/2020 16:45,Leeds Fleet Account,14.265,02:00:17,0,14.265
44703,604,UK-HBN-EB143,Henshaw 3,27/08/2020 15:44,28/08/2020 05:20,Leeds Fleet Account,14.577,13:36:50,0,14.577
44725,560,UK-HBN-EB39B,Westland Road,28/08/2020 05:45,28/08/2020 07:38,Leeds Fleet Account,12.253,01:53:27,0,12.253
44731,562,UK-HBN-EB59,Print Unit Limewood Approach,28/08/2020 07:02,01/09/2020 06:06,Leeds Fleet Account,18.827,95:04:34,0,18.827
44735,604,UK-HBN-EB143,Henshaw 3,28/08/2020 07:15,28/08/2020 11:16,Leeds Fleet Account,7.681,04:01:09,0,7.681
44748,661,UK-HBN-EB41B,Knowsthorpe Refuse B,28/08/2020 09:10,28/08/2020 12:36,Leeds Fleet Account,0.759,03:25:50,0,0.759
44757,603,UK-HBN-EB142,Henshaw 3,28/08/2020 10:30,28/08/2020 10:31,Leeds Fleet Account,0.156,00:01:31,0,0.156
44762,603,UK-HBN-EB142,Henshaw 3,28/08/2020 10:32,28/08/2020 14:05,Leeds Fleet Account,17.36,03:32:45,0,17.36
44767,577,UK-HBN-EB100A,Knowsthorpe HQ,28/08/2020 11:48,01/09/2020 07:20,Leeds Fleet Account,12.625,91:31:39,0,12.625
44775,575,UK-HBN-EB99B,Knowsthorpe HQ,28/08/2020 12:30,28/08/2020 16:36,Leeds Fleet Account,13.015,04:06:13,0,13.015
44777,661,UK-HBN-EB41B,Knowsthorpe Refuse B,28/08/2020 12:37,28/08/2020 12:37,Leeds Fleet Account,0,00:00:13,0,0
44779,577,UK-HBN-EB100A,Knowsthorpe HQ,28/08/2020 12:53,29/08/2020 09:21,Leeds Fleet Account,16.801,20:27:32,0,16.801
44786,578,UK-HBN-EB100B,Knowsthorpe HQ,28/08/2020 13:04,29/08/2020 09:19,Leeds Fleet Account,13.29,20:14:40,0,13.29
44802,560,UK-HBN-EB39B,Westland Road,28/08/2020 14:12,01/09/2020 06:53,Leeds Fleet Account,20.302,88:40:28,0,20.302
44822,578,UK-HBN-EB100B,Knowsthorpe HQ,28/08/2020 17:24,29/08/2020 09:31,Leeds Fleet Account,18.477,16:06:46,0,18.477
44842,661,UK-HBN-EB41B,Knowsthorpe Refuse B,29/08/2020 04:36,29/08/2020 04:37,Leeds Fleet Account,0,00:00:27,0,0
44843,658,UK-HBN-EB42A,Knowsthorpe Refuse A,29/08/2020 04:42,29/08/2020 11:09,Leeds Fleet Account,15.598,06:27:33,0,15.598
44844,659,UK-HBN-EB42B,Knowsthorpe Refuse B,29/08/2020 04:45,29/08/2020 10:47,Leeds Fleet Account,28.012,06:01:58,0,28.012
44852,661,UK-HBN-EB41B,Knowsthorpe Refuse B,29/08/2020 09:25,29/08/2020 11:07,Leeds Fleet Account,11.971,01:42:32,0,11.971
44856,661,UK-HBN-EB41B,Knowsthorpe Refuse B,29/08/2020 11:08,29/08/2020 12:21,Leeds Fleet Account,8.639,01:13:30,0,8.639
44860,575,UK-HBN-EB99B,Knowsthorpe HQ,29/08/2020 12:59,30/08/2020 08:08,Leeds Fleet Account,22.253,19:09:15,0,22.253
44861,578,UK-HBN-EB100B,Knowsthorpe HQ,29/08/2020 13:05,30/08/2020 09:08,Leeds Fleet Account,8.779,20:03:29,0,8.779
44865,577,UK-HBN-EB100A,Knowsthorpe HQ,29/08/2020 13:37,30/08/2020 09:47,Leeds Fleet Account,17.969,20:10:37,0,17.969
44869,578,UK-HBN-EB100B,Knowsthorpe HQ,29/08/2020 16:15,30/08/2020 09:12,Leeds Fleet Account,20.039,16:57:07,0,20.039
44897,577,UK-HBN-EB100A,Knowsthorpe HQ,30/08/2020 12:11,31/08/2020 10:09,Leeds Fleet Account,14.578,21:58:04,0,14.578
44899,575,UK-HBN-EB99B,Knowsthorpe HQ,30/08/2020 13:03,31/08/2020 10:06,Leeds Fleet Account,12.777,21:03:02,0,12.777
44900,578,UK-HBN-EB100B,Knowsthorpe HQ,30/08/2020 13:08,31/08/2020 09:29,Leeds Fleet Account,8.143,20:21:40,0,8.143
44929,661,UK-HBN-EB41B,Knowsthorpe Refuse B,31/08/2020 04:15,31/08/2020 13:17,Leeds Fleet Account,4.369,09:02:30,0,4.369
44934,602,UK-HBN-EB141B,Henshaw 2,31/08/2020 09:00,31/08/2020 15:09,Leeds Fleet Account,18.697,06:08:38,0,18.697
44952,575,UK-HBN-EB99B,Knowsthorpe HQ,31/08/2020 13:24,01/09/2020 08:57,Leeds Fleet Account,20.612,19:33:31,0,20.612
44965,578,UK-HBN-EB100B,Knowsthorpe HQ,31/08/2020 17:19,01/09/2020 08:47,Leeds Fleet Account,17.157,15:27:48,0,17.157
44966,577,UK-HBN-EB100A,Knowsthorpe HQ,31/08/2020 17:24,01/09/2020 09:02,Leeds Fleet Account,14.098,15:38:05,0,14.098
44980,661,UK-HBN-EB41B,Knowsthorpe Refuse B,01/09/2020 04:18,01/09/2020 12:52,Leeds Fleet Account,7.787,08:34:25,0,7.787
44981,658,UK-HBN-EB42A,Knowsthorpe Refuse A,01/09/2020 04:48,01/09/2020 04:48,Leeds Fleet Account,0,00:00:13,0,0
44982,658,UK-HBN-EB42A,Knowsthorpe Refuse A,01/09/2020 04:49,01/09/2020 09:43,Leeds Fleet Account,8.788,04:54:27,0,8.788
44984,562,UK-HBN-EB59,Print Unit Limewood Approach,01/09/2020 06:07,01/09/2020 12:35,Leeds Fleet Account,36.999,06:27:46,0,36.999
44993,661,UK-HBN-EB41B,Knowsthorpe Refuse B,01/09/2020 07:42,01/09/2020 11:50,Leeds Fleet Account,13.822,04:08:10,0,13.822
45021,603,UK-HBN-EB142,Henshaw 3,01/09/2020 11:50,01/09/2020 14:53,Leeds Fleet Account,6.248,03:03:12,0,6.248
45034,658,UK-HBN-EB42A,Knowsthorpe Refuse A,01/09/2020 12:32,01/09/2020 13:58,Leeds Fleet Account,10.161,01:25:12,0,10.161
45037,575,UK-HBN-EB99B,Knowsthorpe HQ,01/09/2020 12:47,02/09/2020 07:10,Leeds Fleet Account,24.031,18:22:19,0,24.031
45041,578,UK-HBN-EB100B,Knowsthorpe HQ,01/09/2020 13:36,01/09/2020 13:37,Leeds Fleet Account,0.028,00:00:41,0,0.028
45042,578,UK-HBN-EB100B,Knowsthorpe HQ,01/09/2020 13:39,02/09/2020 09:23,Leeds Fleet Account,16.335,19:44:06,0,16.335
45043,577,UK-HBN-EB100A,Knowsthorpe HQ,01/09/2020 13:43,02/09/2020 09:31,Leeds Fleet Account,22.711,19:47:55,0,22.711
45049,577,UK-HBN-EB100A,Knowsthorpe HQ,01/09/2020 14:07,01/09/2020 14:08,Leeds Fleet Account,0,00:00:41,0,0
45048,577,UK-HBN-EB100A,Knowsthorpe HQ,01/09/2020 14:07,01/09/2020 14:07,Leeds Fleet Account,0,00:00:11,0,0
45050,577,UK-HBN-EB100A,Knowsthorpe HQ,01/09/2020 14:08,01/09/2020 14:09,Leeds Fleet Account,0,00:00:38,0,0
45051,578,UK-HBN-EB100B,Knowsthorpe HQ,01/09/2020 14:09,01/09/2020 14:09,Leeds Fleet Account,0,00:00:38,0,0
45053,577,UK-HBN-EB100A,Knowsthorpe HQ,01/09/2020 14:10,01/09/2020 14:10,Leeds Fleet Account,0,00:00:36,0,0
45054,577,UK-HBN-EB100A,Knowsthorpe HQ,01/09/2020 14:11,01/09/2020 14:12,Leeds Fleet Account,0,00:01:35,0,0
45056,577,UK-HBN-EB100A,Knowsthorpe HQ,01/09/2020 14:13,02/09/2020 10:04,Leeds Fleet Account,0,19:50:55,0,0
45055,577,UK-HBN-EB100A,Knowsthorpe HQ,01/09/2020 14:13,01/09/2020 14:13,Leeds Fleet Account,0,00:00:16,0,0
45057,560,UK-HBN-EB39B,Westland Road,01/09/2020 14:30,02/09/2020 06:54,Leeds Fleet Account,13.664,16:24:00,0,13.664
45062,602,UK-HBN-EB141B,Henshaw 2,01/09/2020 14:57,01/09/2020 14:58,Leeds Fleet Account,0.077,00:01:36,0,0.077
45070,602,UK-HBN-EB141B,Henshaw 2,01/09/2020 15:00,03/09/2020 07:48,Leeds Fleet Account,13.972,40:47:55,0,13.972
45103,658,UK-HBN-EB42A,Knowsthorpe Refuse A,02/09/2020 06:09,02/09/2020 08:27,Leeds Fleet Account,7.032,02:18:06,0,7.032
45108,562,UK-HBN-EB59,Print Unit Limewood Approach,02/09/2020 07:01,02/09/2020 13:59,Leeds Fleet Account,25.871,06:58:13,0,25.871
45124,603,UK-HBN-EB142,Henshaw 3,02/09/2020 09:19,02/09/2020 16:15,Leeds Fleet Account,5.963,06:56:04,0,5.963
45162,555,UK-HBN-EB37A,Farnley Hall,02/09/2020 11:54,04/09/2020 08:51,Leeds Fleet Account,1.971,44:57:06,0,1.971
45170,578,UK-HBN-EB100B,Knowsthorpe HQ,02/09/2020 12:35,03/09/2020 09:52,Leeds Fleet Account,17.443,21:16:39,0,17.443
45171,575,UK-HBN-EB99B,Knowsthorpe HQ,02/09/2020 12:41,03/09/2020 09:29,Leeds Fleet Account,19.375,20:47:53,0,19.375
45175,577,UK-HBN-EB100A,Knowsthorpe HQ,02/09/2020 13:18,03/09/2020 08:55,Leeds Fleet Account,25.027,19:37:31,0,25.027
45178,550,UK-HBN-EB34,Millshaw Park Way,02/09/2020 13:32,04/09/2020 07:04,Leeds Fleet Account,9.536,41:32:56,0,9.536
45179,578,UK-HBN-EB100B,Knowsthorpe HQ,02/09/2020 13:56,03/09/2020 09:33,Leeds Fleet Account,16.088,19:36:22,0,16.088
45189,560,UK-HBN-EB39B,Westland Road,02/09/2020 14:27,03/09/2020 06:58,Leeds Fleet Account,13.476,16:31:27,0,13.476
45195,604,UK-HBN-EB143,Henshaw 3,02/09/2020 15:50,03/09/2020 05:21,Leeds Fleet Account,24.931,13:30:26,0,24.931
45226,661,UK-HBN-EB41B,Knowsthorpe Refuse B,03/09/2020 04:13,03/09/2020 10:17,Leeds Fleet Account,14.336,06:03:37,0,14.336
45228,563,UK-HBN-EB62,Print Unit Limewood Approach,03/09/2020 05:38,03/09/2020 08:59,Leeds Fleet Account,23.713,03:20:43,0,23.713
45231,661,UK-HBN-EB41B,Knowsthorpe Refuse B,03/09/2020 06:32,03/09/2020 09:06,Leeds Fleet Account,17.808,02:33:36,0,17.808
45236,562,UK-HBN-EB59,Print Unit Limewood Approach,03/09/2020 06:49,04/09/2020 13:37,Leeds Fleet Account,17.422,30:48:45,0,17.422
45238,658,UK-HBN-EB42A,Knowsthorpe Refuse A,03/09/2020 07:00,03/09/2020 12:51,Leeds Fleet Account,5.845,05:50:34,0,5.845
45241,559,UK-HBN-EB39A,Westland Road,03/09/2020 07:15,03/09/2020 09:55,Leeds Fleet Account,15.372,02:39:43,0,15.372
45279,559,UK-HBN-EB39A,Westland Road,03/09/2020 10:10,03/09/2020 15:34,Leeds Fleet Account,1.151,05:23:49,0,1.151
45285,601,UK-HBN-EB141A,Henshaw 1,03/09/2020 10:39,03/09/2020 16:27,Leeds Fleet Account,5.65,05:47:58,0,5.65
45290,552,UK-HBN-EB36,St George House - Great George Street,03/09/2020 11:30,04/09/2020 10:07,Leeds Fleet Account,3.042,22:36:35,0,3.042
45295,577,UK-HBN-EB100A,Knowsthorpe HQ,03/09/2020 12:29,03/09/2020 15:17,Leeds Fleet Account,18.201,02:48:07,0,18.201
45299,577,UK-HBN-EB100A,Knowsthorpe HQ,03/09/2020 12:43,04/09/2020 08:58,Leeds Fleet Account,8.23,20:15:05,0,8.23
45300,575,UK-HBN-EB99B,Knowsthorpe HQ,03/09/2020 13:15,04/09/2020 09:34,Leeds Fleet Account,17.578,20:19:20,0,17.578
45303,562,UK-HBN-EB59,Print Unit Limewood Approach,03/09/2020 13:56,03/09/2020 15:02,Leeds Fleet Account,6.882,01:05:32,0,6.882
45316,560,UK-HBN-EB39B,Westland Road,03/09/2020 14:25,04/09/2020 06:36,Leeds Fleet Account,14.351,16:10:36,0,14.351
45358,661,UK-HBN-EB41B,Knowsthorpe Refuse B,04/09/2020 04:15,04/09/2020 12:22,Leeds Fleet Account,11.397,08:07:43,0,11.397
45374,559,UK-HBN-EB39A,Westland Road,04/09/2020 07:10,04/09/2020 09:21,Leeds Fleet Account,5.679,02:10:56,0,5.679
45379,550,UK-HBN-EB34,Millshaw Park Way,04/09/2020 07:23,04/09/2020 09:03,Leeds Fleet Account,0.26,01:40:09,0,0.26
45380,661,UK-HBN-EB41B,Knowsthorpe Refuse B,04/09/2020 07:25,04/09/2020 08:55,Leeds Fleet Account,10.597,01:30:01,0,10.597
45399,601,UK-HBN-EB141A,Henshaw 1,04/09/2020 09:10,04/09/2020 10:28,Leeds Fleet Account,4.608,01:18:08,0,4.608
45405,550,UK-HBN-EB34,Millshaw Park Way,04/09/2020 10:30,06/09/2020 10:28,Leeds Fleet Account,4.222,47:57:55,0,4.222
45567,661,UK-HBN-EB41B,Knowsthorpe Refuse B,04/09/2020 11:54,04/09/2020 12:58,Leeds Fleet Account,7.467,01:03:59,0,7.467
45574,658,UK-HBN-EB42A,Knowsthorpe Refuse A,04/09/2020 12:25,04/09/2020 15:29,Leeds Fleet Account,21.903,03:04:15,0,21.903
45575,578,UK-HBN-EB100B,Knowsthorpe HQ,04/09/2020 12:29,05/09/2020 09:24,Leeds Fleet Account,27.121,20:54:43,0,27.121
45576,577,UK-HBN-EB100A,Knowsthorpe HQ,04/09/2020 12:32,04/09/2020 15:34,Leeds Fleet Account,13.346,03:02:21,0,13.346
45578,578,UK-HBN-EB100B,Knowsthorpe HQ,04/09/2020 12:37,05/09/2020 08:54,Leeds Fleet Account,18.445,20:17:02,0,18.445
45579,577,UK-HBN-EB100A,Knowsthorpe HQ,04/09/2020 12:38,05/09/2020 09:05,Leeds Fleet Account,10.258,20:27:09,0,10.258
45580,562,UK-HBN-EB59,Print Unit Limewood Approach,04/09/2020 13:01,04/09/2020 16:23,Leeds Fleet Account,22.291,03:21:56,0,22.291
45581,575,UK-HBN-EB99B,Knowsthorpe HQ,04/09/2020 13:04,05/09/2020 09:20,Leeds Fleet Account,24.62,20:16:06,0,24.62
45588,575,UK-HBN-EB99B,Knowsthorpe HQ,04/09/2020 13:38,05/09/2020 09:26,Leeds Fleet Account,12.032,19:47:45,0,12.032
45592,560,UK-HBN-EB39B,Westland Road,04/09/2020 14:00,07/09/2020 07:03,Leeds Fleet Account,16.016,65:02:49,0,16.016
45593,562,UK-HBN-EB59,Print Unit Limewood Approach,04/09/2020 14:07,07/09/2020 06:39,Leeds Fleet Account,35.053,64:31:52,0,35.053
45606,604,UK-HBN-EB143,Henshaw 3,04/09/2020 15:23,05/09/2020 05:19,Leeds Fleet Account,15.175,13:56:10,0,15.175
45634,658,UK-HBN-EB42A,Knowsthorpe Refuse A,05/09/2020 04:43,05/09/2020 12:05,Leeds Fleet Account,12.044,07:21:59,0,12.044
45638,601,UK-HBN-EB141A,Henshaw 1,05/09/2020 07:15,05/09/2020 07:16,Leeds Fleet Account,0.033,00:01:08,0,0.033
45639,601,UK-HBN-EB141A,Henshaw 1,05/09/2020 07:16,05/09/2020 10:05,Leeds Fleet Account,10.033,02:49:05,0,10.033
45647,602,UK-HBN-EB141B,Henshaw 2,05/09/2020 09:58,05/09/2020 16:15,Leeds Fleet Account,16.426,06:16:21,0,16.426
45648,658,UK-HBN-EB42A,Knowsthorpe Refuse A,05/09/2020 10:12,05/09/2020 12:48,Leeds Fleet Account,16.184,02:36:19,0,16.184
45650,579,UK-HBN-EB104,Seacroft Waste,05/09/2020 10:26,05/09/2020 14:05,Leeds Fleet Account,19.341,03:38:01,0,19.341
45655,577,UK-HBN-EB100A,Knowsthorpe HQ,05/09/2020 12:51,06/09/2020 08:45,Leeds Fleet Account,21.708,19:54:02,0,21.708
45658,575,UK-HBN-EB99B,Knowsthorpe HQ,05/09/2020 13:13,06/09/2020 08:30,Leeds Fleet Account,19.409,19:16:34,0,19.409
45659,578,UK-HBN-EB100B,Knowsthorpe HQ,05/09/2020 13:33,06/09/2020 09:31,Leeds Fleet Account,13.676,19:58:39,0,13.676
45689,578,UK-HBN-EB100B,Knowsthorpe HQ,06/09/2020 12:26,07/09/2020 09:05,Leeds Fleet Account,20.295,20:39:09,0,20.295
45691,577,UK-HBN-EB100A,Knowsthorpe HQ,06/09/2020 12:45,07/09/2020 09:20,Leeds Fleet Account,12.873,20:35:29,0,12.873
45692,575,UK-HBN-EB99B,Knowsthorpe HQ,06/09/2020 13:06,07/09/2020 09:05,Leeds Fleet Account,13.118,19:58:44,0,13.118
45713,660,UK-HBN-EB41A,Knowsthorpe Refuse A,07/09/2020 04:42,07/09/2020 09:14,Leeds Fleet Account,15.69,04:32:31,0,15.69
45725,559,UK-HBN-EB39A,Westland Road,07/09/2020 06:40,07/09/2020 08:30,Leeds Fleet Account,6.177,01:49:31,0,6.177
45735,550,UK-HBN-EB34,Millshaw Park Way,07/09/2020 07:37,07/09/2020 07:41,Leeds Fleet Account,0.249,00:04:35,0,0.249
45736,550,UK-HBN-EB34,Millshaw Park Way,07/09/2020 07:42,07/09/2020 07:42,Leeds Fleet Account,0,00:00:35,0,0
45738,550,UK-HBN-EB34,Millshaw Park Way,07/09/2020 07:43,07/09/2020 13:23,Leeds Fleet Account,20.152,05:40:34,0,20.152
45746,559,UK-HBN-EB39A,Westland Road,07/09/2020 08:50,07/09/2020 09:32,Leeds Fleet Account,0.531,00:41:18,0,0.531
45753,601,UK-HBN-EB141A,Henshaw 1,07/09/2020 09:30,07/09/2020 13:02,Leeds Fleet Account,12.64,03:32:20,0,12.64
45766,559,UK-HBN-EB39A,Westland Road,07/09/2020 11:51,08/09/2020 06:47,Leeds Fleet Account,5.643,18:55:47,0,5.643
45767,577,UK-HBN-EB100A,Knowsthorpe HQ,07/09/2020 11:52,07/09/2020 12:17,Leeds Fleet Account,2.74,00:24:32,0,2.74
45773,575,UK-HBN-EB99B,Knowsthorpe HQ,07/09/2020 12:46,08/09/2020 08:18,Leeds Fleet Account,9.542,19:31:55,0,9.542
45775,577,UK-HBN-EB100A,Knowsthorpe HQ,07/09/2020 13:02,08/09/2020 09:14,Leeds Fleet Account,19.743,20:11:29,0,19.743
45774,602,UK-HBN-EB141B,Henshaw 2,07/09/2020 13:02,07/09/2020 13:27,Leeds Fleet Account,1.406,00:24:17,0,1.406
45783,552,UK-HBN-EB36,St George House - Great George Street,07/09/2020 13:43,09/09/2020 10:50,Leeds Fleet Account,3.397,45:06:47,0,3.397
45789,616,UK-HBN-EB35,Discovery Centre,07/09/2020 13:49,08/09/2020 06:33,Leeds Fleet Account,8.799,16:43:48,0,8.799
45797,560,UK-HBN-EB39B,Westland Road,07/09/2020 14:47,08/09/2020 06:46,Leeds Fleet Account,18.208,15:59:19,0,18.208
45806,604,UK-HBN-EB143,Henshaw 3,07/09/2020 15:49,08/09/2020 05:23,Leeds Fleet Account,18.741,13:33:39,0,18.741
45849,660,UK-HBN-EB41A,Knowsthorpe Refuse A,08/09/2020 07:04,08/09/2020 13:18,Leeds Fleet Account,7.826,06:13:42,0,7.826
45851,562,UK-HBN-EB59,Print Unit Limewood Approach,08/09/2020 07:05,08/09/2020 08:15,Leeds Fleet Account,7.459,01:09:56,0,7.459
45856,601,UK-HBN-EB141A,Henshaw 1,08/09/2020 07:36,08/09/2020 08:32,Leeds Fleet Account,3.251,00:55:54,0,3.251
45860,562,UK-HBN-EB59,Print Unit Limewood Approach,08/09/2020 08:15,08/09/2020 14:07,Leeds Fleet Account,25.057,05:51:49,0,25.057
45891,601,UK-HBN-EB141A,Henshaw 1,08/09/2020 09:50,08/09/2020 14:11,Leeds Fleet Account,10.766,04:20:59,0,10.766
45893,559,UK-HBN-EB39A,Westland Road,08/09/2020 09:53,08/09/2020 12:33,Leeds Fleet Account,5.991,02:40:47,0,5.991
45895,661,UK-HBN-EB41B,Knowsthorpe Refuse B,08/09/2020 09:57,08/09/2020 11:06,Leeds Fleet Account,6.81,01:09:03,0,6.81
45917,601,UK-HBN-EB141A,Henshaw 1,08/09/2020 12:18,08/09/2020 16:32,Leeds Fleet Account,15.036,04:13:15,0,15.036
45921,577,UK-HBN-EB100A,Knowsthorpe HQ,08/09/2020 12:32,09/09/2020 09:58,Leeds Fleet Account,8.654,21:25:49,0,8.654
45922,616,UK-HBN-EB35,Discovery Centre,08/09/2020 12:40,10/09/2020 08:43,Leeds Fleet Account,5.461,44:02:50,0,5.461
45923,577,UK-HBN-EB100A,Knowsthorpe HQ,08/09/2020 12:44,09/09/2020 09:08,Leeds Fleet Account,8.609,20:23:37,0,8.609
45926,658,UK-HBN-EB42A,Knowsthorpe Refuse A,08/09/2020 12:57,08/09/2020 15:18,Leeds Fleet Account,16.609,02:20:19,0,16.609
45930,578,UK-HBN-EB100B,Knowsthorpe HQ,08/09/2020 13:12,09/09/2020 10:04,Leeds Fleet Account,28.392,20:51:54,0,28.392
45931,660,UK-HBN-EB41A,Knowsthorpe Refuse A,08/09/2020 13:34,08/09/2020 16:42,Leeds Fleet Account,14.171,03:07:47,0,14.171
45933,575,UK-HBN-EB99B,Knowsthorpe HQ,08/09/2020 13:35,08/09/2020 13:35,Leeds Fleet Account,0,00:00:04,0,0
45932,578,UK-HBN-EB100B,Knowsthorpe HQ,08/09/2020 13:35,09/09/2020 09:11,Leeds Fleet Account,12.289,19:36:28,0,12.289
45934,575,UK-HBN-EB99B,Knowsthorpe HQ,08/09/2020 13:36,08/09/2020 13:36,Leeds Fleet Account,0,00:00:11,0,0
45936,575,UK-HBN-EB99B,Knowsthorpe HQ,08/09/2020 13:37,09/09/2020 04:58,Leeds Fleet Account,17.248,15:20:57,0,17.248
45946,562,UK-HBN-EB59,Print Unit Limewood Approach,08/09/2020 14:07,08/09/2020 15:33,Leeds Fleet Account,8.964,01:25:57,0,8.964
45949,559,UK-HBN-EB39A,Westland Road,08/09/2020 14:28,09/09/2020 09:27,Leeds Fleet Account,5.969,18:59:44,0,5.969
45950,560,UK-HBN-EB39B,Westland Road,08/09/2020 14:30,09/09/2020 07:11,Leeds Fleet Account,15.126,16:40:43,0,15.126
45954,658,UK-HBN-EB42A,Knowsthorpe Refuse A,08/09/2020 15:19,08/09/2020 16:34,Leeds Fleet Account,8.381,01:15:06,0,8.381
45989,562,UK-HBN-EB59,Print Unit Limewood Approach,09/09/2020 07:06,09/09/2020 09:17,Leeds Fleet Account,13.722,02:10:22,0,13.722
46021,552,UK-HBN-EB36,St George House - Great George Street,09/09/2020 10:50,21/09/2020 12:11,Leeds Fleet Account,6.245,289:20:12,0,6.245
46022,661,UK-HBN-EB41B,Knowsthorpe Refuse B,09/09/2020 11:10,09/09/2020 11:10,Leeds Fleet Account,0,00:00:13,0,0
46023,660,UK-HBN-EB41A,Knowsthorpe Refuse A,09/09/2020 11:11,09/09/2020 12:07,Leeds Fleet Account,6.618,00:56:04,0,6.618
46025,562,UK-HBN-EB59,Print Unit Limewood Approach,09/09/2020 11:20,09/09/2020 12:03,Leeds Fleet Account,4.507,00:42:53,0,4.507
46027,559,UK-HBN-EB39A,Westland Road,09/09/2020 11:28,10/09/2020 06:50,Leeds Fleet Account,8.31,19:21:58,0,8.31
46030,553,UK-HBN-EB37B,Farnley Hall,09/09/2020 12:02,10/09/2020 15:03,Leeds Fleet Account,35.563,27:00:51,0,35.563
46032,661,UK-HBN-EB41B,Knowsthorpe Refuse B,09/09/2020 12:19,09/09/2020 13:33,Leeds Fleet Account,4.135,01:14:44,0,4.135
46035,577,UK-HBN-EB100A,Knowsthorpe HQ,09/09/2020 12:43,10/09/2020 09:37,Leeds Fleet Account,20.352,20:54:46,0,20.352
46036,660,UK-HBN-EB41A,Knowsthorpe Refuse A,09/09/2020 12:49,09/09/2020 14:44,Leeds Fleet Account,12.327,01:55:07,0,12.327
46044,562,UK-HBN-EB59,Print Unit Limewood Approach,09/09/2020 13:24,09/09/2020 15:31,Leeds Fleet Account,13.454,02:06:40,0,13.454
46047,575,UK-HBN-EB99B,Knowsthorpe HQ,09/09/2020 13:37,10/09/2020 09:03,Leeds Fleet Account,9.341,19:25:09,0,9.341
46053,560,UK-HBN-EB39B,Westland Road,09/09/2020 14:17,10/09/2020 06:48,Leeds Fleet Account,13.996,16:31:08,0,13.996
46057,577,UK-HBN-EB100A,Knowsthorpe HQ,09/09/2020 14:31,10/09/2020 14:00,Leeds Fleet Account,24.264,23:29:02,0,24.264
46092,660,UK-HBN-EB41A,Knowsthorpe Refuse A,10/09/2020 06:15,10/09/2020 08:08,Leeds Fleet Account,12.378,01:53:00,0,12.378
46093,602,UK-HBN-EB141B,Henshaw 2,10/09/2020 06:26,10/09/2020 10:53,Leeds Fleet Account,10.004,04:26:59,0,10.004
46094,575,UK-HBN-EB99B,Knowsthorpe HQ,10/09/2020 06:49,10/09/2020 07:04,Leeds Fleet Account,1.719,00:15:19,0,1.719
46096,562,UK-HBN-EB59,Print Unit Limewood Approach,10/09/2020 06:57,10/09/2020 11:51,Leeds Fleet Account,21.178,04:54:16,0,21.178
46099,575,UK-HBN-EB99B,Knowsthorpe HQ,10/09/2020 07:06,10/09/2020 09:37,Leeds Fleet Account,17.871,02:31:17,0,17.871
46104,550,UK-HBN-EB34,Millshaw Park Way,10/09/2020 07:49,10/09/2020 10:44,Leeds Fleet Account,10.502,02:55:32,0,10.502
46121,659,UK-HBN-EB42B,Knowsthorpe Refuse B,10/09/2020 10:28,10/09/2020 10:54,Leeds Fleet Account,3.132,00:26:26,0,3.132
46122,601,UK-HBN-EB141A,Henshaw 1,10/09/2020 10:39,10/09/2020 12:55,Leeds Fleet Account,8.086,02:15:29,0,8.086
46126,562,UK-HBN-EB59,Print Unit Limewood Approach,10/09/2020 11:51,10/09/2020 15:18,Leeds Fleet Account,21.909,03:26:45,0,21.909
46130,659,UK-HBN-EB42B,Knowsthorpe Refuse B,10/09/2020 12:16,10/09/2020 13:32,Leeds Fleet Account,4.315,01:16:27,0,4.315
46134,559,UK-HBN-EB39A,Westland Road,10/09/2020 12:31,10/09/2020 13:02,Leeds Fleet Account,3.357,00:30:49,0,3.357
46133,575,UK-HBN-EB99B,Knowsthorpe HQ,10/09/2020 12:31,11/09/2020 08:39,Leeds Fleet Account,8.766,20:08:02,0,8.766
46135,660,UK-HBN-EB41A,Knowsthorpe Refuse A,10/09/2020 12:32,10/09/2020 13:34,Leeds Fleet Account,7.338,01:01:54,0,7.338
46137,577,UK-HBN-EB100A,Knowsthorpe HQ,10/09/2020 12:44,11/09/2020 09:03,Leeds Fleet Account,27.262,20:18:31,0,27.262
46140,616,UK-HBN-EB35,Discovery Centre,10/09/2020 13:09,11/09/2020 06:22,Leeds Fleet Account,6.58,17:13:05,0,6.58
